Frame,Joint,X,Y,Z,OffsetX,OffsetY,OffsetZ,Pitch,Yaw,Roll
1,Right Thumb,0.5230331370636294,0.49785535968756495,0.0,0.008243144490669874,-0.0012432044173448786,0.0,8.576527753822301,90.0,-8.576527753822301
1,Left Hip,0.5444555232593958,0.5442638943262949,0.00513681502209687,0,0,0,0,0,0
1,Right Hip,0.5194283674175281,0.5437280485277863,0.0,0,0,0,0,0,0
1,Left Knee,0.5456799815363798,0.6029086063041564,0.0,0.0012244582769839196,0.058644711977861586,-0.00513681502209687,-84.85460775478161,166.59265062930265,88.80388023006323
1,Right Knee,0.5152044842345965,0.5986968228776305,0.0,-0.004223883182931543,0.05496877434984415,0.0,-85.6059410805166,-90.0,94.3940589194835
1,Left Ankle,0.5406882118986165,0.656375405827592,0.11098867321341496,-0.004991769637763266,0.05346679952343558,0.11098867321341496,-25.698978971370185,-2.575170180012638,95.33378961620815
1,Right Ankle,0.5292393577896768,0.6514532576854347,0.109015074153865,0.014034873555080263,0.05275643480780423,0.109015074153865,-25.639874227897867,7.3360489212630124,75.10256440038656
1,Left Heel,0.5393976519175565,0.6613231251307692,0.11840027815782546,-0.00129055998105998,0.004947719303177167,0.0074116049444104964,-33.33163816170433,-9.877701277416891,104.61925409866548
1,Right Heel,0.5337615591922605,0.6581657459413456,0.12029914149219184,0.004522201402583748,0.0067124882559108645,0.011284067338326847,-28.906285024583088,21.838932030450568,56.03186235024332
1,Left Foot Index,0.5506007025309521,0.6713373611041125,0.048519945360098155,0.011203050613395549,0.010014235973343277,-0.0698803327977273,-8.05380891813543,170.89197834250135,41.793043456796475
1,Right Foot Index,0.517001385457163,0.6676565358706827,0.06038313604084594,-0.016760173735097528,0.009490789929337162,-0.0599160054513459,-8.673365808724654,-164.37221545527524,150.47840742484001
2,Left Eye Inner,0.544883424647871,0.417801434672093,0.0,0.0026261206066654497,-0.005130469991605158,0.0,62.893570951252734,90.0,-62.89357095125273
2,Left Eye,0.5468471000484998,0.4178381808484377,0.0,0.001963675400628806,3.6746176344693016e-05,0.0,-1.0720484230535952,90.0,1.0720484230535952
2,Left Eye Outer,0.5485359976256945,0.4177124153767142,0.0,0.0016888975771947035,-0.0001257654717234935,0.0,4.258728147889732,90.0,-4.258728147889732
2,Right Eye Inner,0.5402455879375423,0.4172055373663213,0.0,-0.0020117161036632414,-0.005726367297376855,0.0,70.64323938297103,-90.0,-109.35676061702897
2,Right Eye,0.5385160988112977,0.4169214316846254,0.0,-0.0017294891262445988,-0.0002841056816959009,0.0,9.32874368026442,-90.0,-170.6712563197356
2,Right Eye Outer,0.5369457552455085,0.4167619594527168,0.0,-0.0015703435657892229,-0.00015947223190859727,0.0,5.7986475209525095,-90.0,-174.2013524790475
2,Left Ear,0.551050777105292,0.4187531717764203,0.0,0.002514779479597551,0.0010407563997060776,0.0,-22.482507764083365,90.0,22.482507764083365
2,Right Ear,0.5346276709940236,0.4186564634057827,0.0,-0.002318084251484831,0.0018945039530658958,0.0,-39.2581465670614,-90.0,140.7418534329386
2,Mouth Left,0.5448390794842293,0.42917912733459856,0.0,0.002581775443023737,0.0062472226709003875,0.0,-67.54627209896448,90.0,67.54627209896447
2,Mouth Right,0.5400103874919473,0.4288046607559694,0.0,-0.0022469165492582377,0.005872756092271225,0.0,-69.06314874815968,-90.0,110.93685125184035
2,Left Shoulder,0.5617356250085566,0.4581552396421433,0.0,0,0,0,0,0,0
2,Right Shoulder,0.5207802006683815,0.4530224153841002,0.0,0,0,0,0,0,0
2,Left Elbow,0.5686457106629608,0.4993160912453349,0.0,0.006910085654404208,0.041160851603191606,0.0,-80.4700485838187,90.0,80.47004858381867
2,Right Elbow,0.5069776724044369,0.48633142801927903,0.0,-0.013802528263944569,0.033309012635178825,0.0,-67.49194950390019,-90.0,112.50805049609983
2,Left Wrist,0.5706563541675296,0.538425619365925,0.0,0.00201064350456881,0.039109528120590153,0.0,-87.0569817933224,90.0,87.05698179332245
2,Right Wrist,0.5122711608980819,0.4996913928598612,0.0,0.005293488493644971,0.013359964840582161,0.0,-68.38552678867929,90.0,68.38552678867929
2,Left Pinky,0.5727804255057625,0.5488119672116598,0.0,0.0021240713382328913,0.010386347845734778,0.0,-78.44203432997996,90.0,78.44203432997992
2,Right Pinky,0.5197809882496172,0.503992313382824,0.0,0.00750982735153527,0.0043009205229628256,0.0,-29.80001060605755,90.0,29.80001060605755
2,Left Index,0.5726247975271557,0.5499101230610716,0.0,0.001968443359626093,0.01148450369514653,0.0,-80.27401452405365,90.0,80.27401452405363
2,Right Index,0.5206299364215684,0.5016223737314844,0.0,0.008358775523486517,0.0019309808716232446,0.0,-13.00784470204466,90.0,13.00784470204466
2,Left Thumb,0.5700130412459606,0.545897597971854,0.0,-0.0006433129215689393,0.007471978605928964,0.0,-85.07915564993746,-90.0,94.92084435006252
2,Right Thumb,0.5229251926313017,0.4987149183461053,0.0,0.010654031733219771,-0.0009764745137558761,0.0,5.236702445936554,90.0,-5.236702445936554
2,Left Hip,0.5446687290741744,0.5440730998562093,0.004801017343009113,0,0,0,0,0,0
2,Right Hip,0.519726867452503,0.5425898978840866,0.0,0,0,0,0,0,0
2,Left Knee,0.5455259034782085,0.6027384350400687,0.0,0.0008571744040341001,0.05866533518385941,-0.004801017343009113,-85.24784315055925,169.8770645542019,89.16289609592741
2,Right Knee,0.51516413191506,0.5972806166588899,0.0,-0.004562735537442908,0.05469071877480325,0.0,-85.23097357705517,-90.0,94.7690264229448
2,Left Ankle,0.5406922109403663,0.6563538280039425,0.1048169628915073,-0.00483369253784216,0.05361539296387374,0.1048169628915073,-27.06573434552605,-2.6403560980352303,95.15157051707939
2,Right Ankle,0.5292854830241936,0.651442944293515,0.03255719367387769,0.014121351109133595,0.05416232763462514,0.03255719367387769,-56.76671276631223,23.44829760261901,75.38700210623051
2,Left Heel,0.5397657083122136,0.6615158311154892,0.11154968672489186,-0.0009265026281527478,0.005162003111546687,0.006732723833384566,-37.21832336767474,-7.83536641827908,100.17539523804764
2,Right Heel,0.5338522212209353,0.6581974566721785,0.042247249334730244,0.004566738196741693,0.006754512378663535,0.009690055660852556,-32.23311311145859,25.23360661593618,55.93730223886729
2,Left Foot Index,0.5508804867270876,0.6712336490401862,0.045102397596385346,0.01111477841487396,0.009717817924697059,-0.06644728912850652,-8.207985293559176,170.50392917849996,41.16369015460108
2,Right Foot Index,0.5168586323432924,0.667499775650307,0.0,-0.016993588877642907,0.009302318978128499,-0.042247249334730244,-11.545573178909343,-158.08797135941413,151.30362967806414
3,Left Eye Inner,0.544717008888727,0.4179078886658629,0.0,0.0026399493081787906,-0.00531095284578792,0.0,63.56911354048217,90.0,-63.56911354048217
3,Left Eye,0.5465747665287478,0.4179484796045356,0.0,0.0018577576400208295,4.059093867270214e-05,0.0,-1.2516807551068556,90.0,1.2516807551068556
3,Left Eye Outer,0.5481914832072853,0.41786017528787145,0.0,0.0016167166785374665,-8.830431666417837e-05,0.0,3.1263624737570526,90.0,-3.126362473757053
3,Right Eye Inner,0.5399488758338434,0.41728957980856946,0.0,-0.0021281837467047593,-0.00592926170308139,0.0,70.25546758117828,-90.0,-109.74453241882175
3,Right Eye,0.5380503482713075,0.4169803211118021,0.0,-0.0018985275625359455,-0.00030925869676734496,0.0,9.25187710622404,-90.0,-170.74812289377596
3,Right Eye Outer,0.5364543746014451,0.4167997191782888,0.0,-0.001595973669862416,-0.00018060193351332465,0.0,6.456181633583183,-90.0,-173.54381836641682
3,Left Ear,0.550964588762105,0.4191429862154115,0.0,0.002773105554819688,0.0012828109275400679,0.0,-24.824789638143955,90.0,24.824789638143955
3,Right Ear,0.534340436472661,0.4187087367663731,0.0,-0.002113938128784021,0.0019090175880843163,0.0,-42.08399892595411,-90.0,137.91600107404588
3,Mouth Left,0.5445550632236674,0.4296568283962613,0.0,0.002478003643119231,0.006437986884610447,0.0,-68.94811018403088,90.0,68.94811018403088
3,Mouth Right,0.5395209738707086,0.4291884549296706,0.0,-0.0025560857098395617,0.00596961341801977,0.0,-66.82022435638622,-90.0,113.17977564361377
3,Left Shoulder,0.5613807985387151,0.45774033164588873,0.0,0,0,0,0,0,0
3,Right Shoulder,0.5205681871857686,0.4548324298118807,0.0,0,0,0,0,0,0
3,Left Elbow,0.5691834041972718,0.4984683940085908,0.0,0.007802605658556616,0.040728062362702044,0.0,-79.15478897542087,90.0,79.15478897542083
3,Right Elbow,0.5057765193855962,0.4866597005135482,0.0,-0.014791667800172381,0.031827270701667465,0.0,-65.07343413849898,-90.0,114.926565861501
3,Left Wrist,0.5716891833444445,0.5359293171745554,0.0,0.0025057791471727597,0.03746092316596461,0.0,-86.17315851419649,90.0,86.17315851419646
3,Right Wrist,0.5113629647345888,0.5034980715495074,0.0,0.0055864453489925525,0.016838371035959254,0.0,-71.6457685124122,90.0,71.64576851241218
3,Left Pinky,0.5737713524906862,0.5472488353151408,0.0,0.002082169146241708,0.011319518140585405,0.0,-79.57723770663375,90.0,79.57723770663377
3,Right Pinky,0.5162101335168826,0.5113429373246993,0.0,0.004847168782293854,0.007844865775191834,0.0,-58.28899957990057,90.0,58.28899957990057
3,Left Index,0.5727161715507395,0.5477741311242514,0.0,0.0010269882062949875,0.011844813949696054,0.0,-85.04464124191422,90.0,85.04464124191419
3,Right Index,0.5190190017117136,0.507865661475856,0.0,0.007656036977124803,0.0043675899263485585,0.0,-29.703746591613044,90.0,29.703746591613044
3,Left Thumb,0.5700531553396364,0.5439318370378009,0.0,-0.00163602800480811,0.008002519863245516,0.0,-78.44571796330604,-90.0,101.55428203669395
3,Right Thumb,0.519938524065643,0.5053659631491277,0.0,0.00857555933105425,0.0018678915996203083,0.0,-12.28799136461966,90.0,12.28799136461966
3,Left Hip,0.544718379742738,0.5404570648738094,0.008938979014095235,0,0,0,0,0,0
3,Right Hip,0.5200399110392071,0.5381471464678405,0.0,0,0,0,0,0,0
3,Left Knee,0.5450487683083131,0.5986928293868937,0.0,0.00033038856557510154,0.05823576451308432,-0.008938979014095235,-81.26754925966257,177.88328649521537,89.67494773228879
3,Right Knee,0.517648691929126,0.5924378583809293,0.0,-0.002391219110081111,0.054290711913088874,0.0,-87.47805349730366,-90.0,92.5219465026963
3,Left Ankle,0.540618236896282,0.6553471706316626,0.06355797115466286,-0.004430531412031091,0.05665434124476887,0.06355797115466286,-41.64422203717977,-3.9875528434742855,94.47159291579247
3,Right Ankle,0.5248351047106224,0.6514328072138398,0.02841011307324608,0.007186412781496454,0.058994948832910454,0.02841011307324608,-63.58474130444447,14.195354315143682,83.05478755123309
3,Left Heel,0.5391195368343288,0.661614183364004,0.0681637012023793,-0.0014987000619531843,0.006267012732341426,0.004605730047716444,-52.30151136997226,-18.02483742646002,103.44919085035968
3,Right Heel,0.5276801536150277,0.66025500989632,0.033840796566772025,0.0028450489044052896,0.00882220268248024,0.0054306834935259445,-55.20349162573191,27.64932960314426,72.12614432102397
3,Left Foot Index,0.5501508067205869,0.6711779186819509,0.0,0.011031269886258133,0.009563735317946853,-0.0681637012023793,-7.885491655337609,170.80724132449444,40.924174047821914
3,Right Foot Index,0.5168616123588327,0.6641255566534501,0.0,-0.01081854125619508,0.0038705467571300556,-0.033840796566772025,-6.21748185418378,-162.2714769915037,160.31432731617912
4,Left Eye Inner,0.542555744399616,0.41790857395482056,0.0,0.002904832399349244,-0.005320519683222225,0.0,61.366881208202805,90.0,-61.36688120820279
4,Left Eye,0.5441340755196563,0.4179485092955343,0.0,0.001578331120040355,3.993534071372595e-05,0.0,-1.4494033256502084,90.0,1.4494033256502084
4,Left Eye Outer,0.5457641432358178,0.4178633341714565,0.0,0.0016300677161614763,-8.517512407779648e-05,0.0,2.9911278258753278,90.0,-2.9911278258753278
4,Right Eye Inner,0.5377131053189419,0.4172868082120659,0.0,-0.0019378066813248163,-0.005942285425976912,0.0,71.93861372696638,-90.0,-108.06138627303363
4,Right Eye,0.5360140749790084,0.41697641685605846,0.0,-0.0016990303399334605,-0.0003103913560074112,0.0,10.353045347281887,-90.0,-169.6469546527181
4,Right Eye Outer,0.5341852262194848,0.41677426841386367,0.0,-0.0018288487595236047,-0.0002021484421947939,0.0,6.307479644622562,-90.0,-173.69252035537744
4,Left Ear,0.5484833669552112,0.41911431678680733,0.0,0.002719223719393371,0.0012509826153508374,0.0,-24.704859745842672,90.0,24.704859745842676
4,Right Ear,0.5328188485766687,0.41855540366363336,0.0,-0.0013663776428161079,0.0017811352497696942,0.0,-52.506793533186894,-90.0,127.49320646681313
4,Mouth Left,0.5421810695636124,0.42965539765831473,0.0,0.0025301575633457363,0.006426304020271945,0.0,-68.50950105288247,90.0,68.50950105288247
4,Mouth Right,0.5364037703137868,0.42918186915801515,0.0,-0.003247141686479882,0.005952775519972364,0.0,-61.38825539011159,-90.0,118.61174460988843
4,Left Shoulder,0.5603474924327569,0.4547027298701674,0.0,0,0,0,0,0,0
4,Right Shoulder,0.5188333938117203,0.4549007961247542,0.0,0,0,0,0,0,0
4,Left Elbow,0.5697518536951098,0.4944251129589529,0.0,0.00940436126235289,0.03972238308878551,0.0,-76.6803468656616,90.0,76.68034686566159
4,Right Elbow,0.5048205205000391,0.4870845923549804,0.0,-0.014012873311681218,0.032183796230226214,0.0,-66.47161847649751,-90.0,113.5283815235025
4,Left Wrist,0.5726691433904959,0.5309773038094451,0.0,0.0029172896953860716,0.03655219085049216,0.0,-85.43680344015891,90.0,85.43680344015893
4,Right Wrist,0.5116538359910606,0.5051619961160255,0.0,0.006833315491021508,0.018077403761045108,0.0,-69.29325015191013,90.0,69.29325015191013
4,Left Pinky,0.5746115991534406,0.5430244157681446,0.0,0.001942455762944717,0.012047111958699563,0.0,-80.84055849085478,90.0,80.84055849085479
4,Right Pinky,0.516890044203977,0.511425847605569,0.0,0.005236208212916371,0.006263851489543448,0.0,-50.106377646123,90.0,50.10637764612301
4,Left Index,0.5727853724788285,0.5430257865423084,0.0,0.00011622908833264223,0.012048482732863297,0.0,-89.4472972406,90.0,89.44729724060021
4,Right Index,0.5193654251251331,0.5077124790863625,0.0,0.0077115891340724385,0.002550482970336998,0.0,-18.300794994810268,90.0,18.30079499481027
4,Left Thumb,0.5701351711216052,0.5391141125817676,0.0,-0.0025339722688907385,0.008136808772322479,0.0,-72.70232010088331,-90.0,107.2976798991167
4,Right Thumb,0.5188109231721317,0.506049151478795,0.0,0.007157087181071109,0.0008871553627695095,0.0,-7.066044966145456,90.0,7.066044966145456
4,Left Hip,0.5454651067270542,0.5367060253688994,0.009259857832749482,0,0,0,0,0,0
4,Right Hip,0.5219353983501668,0.5349400589622679,0.0,0,0,0,0,0,0
4,Left Knee,0.5448329398722532,0.5961561153011724,0.0,-0.0006321668548009418,0.059450089932272965,-0.009259857832749482,-81.1265520959733,-176.094499635375,90.60923587629587
4,Right Knee,0.5249985405256021,0.5903423377910951,0.0,0.0030631421754353516,0.0554022788288272,0.0,-86.83538986613138,90.0,86.83538986613145
4,Left Ankle,0.5409881470932246,0.6543961711783729,0.08524710798853449,-0.003844792779028605,0.05824005587720049,0.08524710798853449,-34.313426414342715,-2.5823892145447993,93.77697463735336
4,Right Ankle,0.5247845599719149,0.6511563608714236,0.030827865592451313,-0.0002139805536872652,0.06081402308032846,0.030827865592451313,-63.11806578352387,-0.3976916824440698,90.20160041068586
4,Left Heel,0.5390974233218007,0.6613493511743549,0.09033629543273691,-0.0018907237714239633,0.006953179995981995,0.00508918744420242,-52.017207428112776,-20.380928183548505,105.21217432664885
4,Right Heel,0.5251339623996066,0.6600742886134108,0.035458347416752176,0.00034940242769176955,0.008917927741987186,0.0046304818243008625,-62.49359976411917,4.315192125610304,87.75631167978877
4,Left Foot Index,0.5490382263701306,0.671194846395609,0.016987434242283144,0.009940803048329894,0.009845495221254108,-0.07334886119045377,-7.576571187732826,172.2818600417166,44.72401639060504
4,Right Foot Index,0.5189685771779401,0.6631553719321706,0.0,-0.006165385221666542,0.003081083318759781,-0.035458347416752176,-4.893078931811862,-170.13620675906284,153.44691437150527
5,Left Eye Inner,0.5398886148080487,0.4167086725918958,0.0,0.0030994410585593046,-0.0057428185133919785,0.0,61.64393968032441,90.0,-61.6439396803244
5,Left Eye,0.541498715145209,0.4167369250302862,0.0,0.0016101003371602474,2.8252438390385937e-05,0.0,-1.0052661552957394,90.0,1.0052661552957394
5,Left Eye Outer,0.5432589599661438,0.41668956975019933,0.0,0.001760244820934842,-4.735528008686929e-05,0.0,1.541037565860343,90.0,-1.541037565860343
5,Right Eye Inner,0.5351182170881816,0.41615494610865494,0.0,-0.0016709566613077875,-0.006296544996632847,0.0,75.13760494310272,-90.0,-104.86239505689728
5,Right Eye,0.5333545150240374,0.41581618218494604,0.0,-0.0017637020641442236,-0.00033876392370890684,0.0,10.872696309248742,-90.0,-169.12730369075126
5,Right Eye Outer,0.5315836622305294,0.41554218082601063,0.0,-0.001770852793507971,-0.0002740013589354051,0.0,8.795540332209452,-90.0,-171.20445966779053
5,Left Ear,0.5461184928191007,0.41793384641604664,0.0,0.0028595328529569253,0.0012442766658473103,0.0,-23.51544026736745,90.0,23.515440267367445
5,Right Ear,0.5302236029072872,0.41717245682719495,0.0,-0.0013600593232422353,0.0016302760011843165,0.0,-50.16341428177272,-90.0,129.8365857182273
5,Mouth Left,0.5398129770033545,0.4290012968905283,0.0,0.003023803253865087,0.006549805785240503,0.0,-65.21897533461602,90.0,65.218975334616
5,Mouth Right,0.5337551187557482,0.428341234515209,0.0,-0.0030340549937412087,0.005889743409921211,0.0,-62.745096362983986,-90.0,117.25490363701603
5,Left Shoulder,0.5582796285220158,0.45319434497586275,0.0,0,0,0,0,0,0
5,Right Shoulder,0.5162153194553956,0.45431139564469464,0.0,0,0,0,0,0,0
5,Left Elbow,0.5692207763195927,0.4929506133540481,0.0,0.010941147797576822,0.039756268378185355,0.0,-74.61279740292642,90.0,74.61279740292642
5,Right Elbow,0.503592366873573,0.48706346232717757,0.0,-0.012622952581822555,0.03275206668248293,0.0,-68.92287110700738,-90.0,111.0771288929926
5,Left Wrist,0.5726358243291892,0.5297372887087606,0.0,0.0034150480095965774,0.03678667535471247,0.0,-84.69621463906411,90.0,84.69621463906415
5,Right Wrist,0.5116653393231245,0.5049837781820875,0.0,0.008072972449551519,0.01792031585490994,0.0,-65.74878063473682,90.0,65.74878063473682
5,Left Pinky,0.5748661110405339,0.5416796753655327,0.0,0.00223028671134462,0.011942386656772164,0.0,-79.4216494999775,90.0,79.42164949997748
5,Right Pinky,0.5167227334722498,0.5106839484766645,0.0,0.005057394149125316,0.005700170294577034,0.0,-48.419419519838904,90.0,48.419419519838904
5,Left Index,0.5729343840911372,0.5420281836561738,0.0,0.0002985597619479252,0.0122908949474132,0.0,-88.60849425558055,90.0,88.60849425558044
5,Right Index,0.519808824426016,0.50700258795408,0.0,0.008143485102891423,0.0020188097719925358,0.0,-13.923208120061387,90.0,13.923208120061386
5,Left Thumb,0.5703091571180059,0.5380992838260678,0.0,-0.002326667211183353,0.008361995117307175,0.0,-74.45114226699287,-90.0,105.54885773300711
5,Right Thumb,0.5192500300004018,0.5048990797217735,0.0,0.007584690677277295,-8.46984603140033e-05,0.0,0.6397970342263273,90.0,-0.6397970342263273
5,Left Hip,0.5467005322047486,0.5358874747821132,0.008788635610875953,0,0,0,0,0,0
5,Right Hip,0.5229421208006496,0.5348374197475416,0.0,0,0,0,0,0,0
5,Left Knee,0.5469595739811371,0.5959660956811735,0.0,0.00025904177638857995,0.06007862089906035,-0.008788635610875953,-81.67392105292413,178.31171692786953,89.75295856815079
5,Right Knee,0.5242271373752647,0.5915499280842378,0.0,0.0012850165746151054,0.056712508336696166,0.0,-88.70198951891282,90.0,88.70198951891284
5,Left Ankle,0.5410085270472021,0.6501808116503985,0.10761257506089762,-0.005951046933935,0.054214715969225,0.10761257506089762,-26.703620417194156,-3.1652706818766343,96.26417071215118
5,Right Ankle,0.5264970097642486,0.656560896294579,0.04875933542119019,0.0022698723889839068,0.06501096821034125,0.04875933542119019,-53.099703891563706,2.6653415229325494,88.00031745948765
5,Left Heel,0.5387599437424407,0.6537713981802857,0.1158742607147955,-0.002248583304761409,0.0035905865298871964,0.008261685653897871,-22.750856778195043,-15.22539768933233,122.05660955846568
5,Right Heel,0.5276753928887554,0.6661685108481757,0.054540389440499194,0.0011783831245067988,0.00960761455359671,0.0057810540193090065,-58.4463743198512,11.521072829061936,83.00754133988173
5,Left Foot Index,0.5478050658697807,0.6712163637674969,0.05376667404159429,0.009045122127339988,0.017444965587211203,-0.0621075866732012,-15.533314463702581,171.71390671601478,62.59350028883561
5,Right Foot Index,0.5170620033779535,0.6635611603560964,0.0,-0.01061338951080193,-0.0026073504920793855,-0.054540389440499194,2.686669795088271,-168.988043771505,-166.1976987988462
6,Left Eye Inner,0.5386316135181073,0.41626446982444465,0.0,0.002856553099058079,-0.005684882135688352,0.0,63.32127797655548,90.0,-63.32127797655549
6,Left Eye,0.5404200507962852,0.4162896826851399,0.0,0.0017884372781779012,2.5212860695233985e-05,0.0,-0.8076854774144714,90.0,0.8076854774144714
6,Left Eye Outer,0.5421040607338232,0.416267569018514,0.0,0.0016840099375380335,-2.21136666258559e-05,0.0,0.7523393533431937,90.0,-0.7523393533431937
6,Right Eye Inner,0.5335561578984768,0.4156295010524265,0.0,-0.002218902520572441,-0.006319850907706481,0.0,70.65380259928095,-90.0,-109.34619740071903
6,Right Eye,0.5318879434409871,0.41531145075021364,0.0,-0.0016682144574896585,-0.00031805030221288,0.0,10.794080314044912,-90.0,-169.20591968595508
6,Right Eye Outer,0.5300981952254692,0.4150059174609161,0.0,-0.0017897482155179167,-0.00030553328929755486,0.0,9.68774513345665,-90.0,-170.31225486654336
6,Left Ear,0.5455163072143668,0.41755079729662536,0.0,0.0034122464805436126,0.0012832282781113369,0.0,-20.609550029051363,90.0,20.609550029051363
6,Right Ear,0.5291471432575453,0.41675382393074595,0.0,-0.0009510519679238882,0.001747906469829863,0.0,-61.44898213488944,-90.0,118.55101786511058
6,Mouth Left,0.5386853168404698,0.4285635896938558,0.0,0.0029102564214206206,0.006614237733722772,0.0,-66.2505648833838,90.0,66.25056488338382
6,Mouth Right,0.5325445482937676,0.42793184020850417,0.0,-0.0032305121252815816,0.005982488248371165,0.0,-61.631187494430655,-90.0,118.36881250556937
6,Left Shoulder,0.5574040363590728,0.4525752614380333,0.0,0,0,0,0,0,0
6,Right Shoulder,0.5155879806030039,0.4528003585322525,0.0,0,0,0,0,0,0
6,Left Elbow,0.5689895103066956,0.49176391460375374,0.0,0.011585473947622882,0.039188653165720455,0.0,-73.53056188012535,90.0,73.53056188012535
6,Right Elbow,0.5030816143851996,0.48673092810565377,0.0,-0.012506366217804321,0.03393056957340129,0.0,-69.76677020358576,-90.0,110.23322979641425
6,Left Wrist,0.5726962039083058,0.5283957669167023,0.0,0.0037066936016101337,0.036631852312948576,0.0,-84.22203726899681,90.0,84.22203726899677
6,Right Wrist,0.5117188636884554,0.5045963469573076,0.0,0.008637249303255823,0.017865418851653825,0.0,-64.19800255485688,90.0,64.19800255485688
6,Left Pinky,0.5750600644638528,0.5401623200178476,0.0,0.002363860555547048,0.011766553101145272,0.0,-78.6406802756478,90.0,78.6406802756478
6,Right Pinky,0.5161327072959543,0.5105276057868603,0.0,0.004413843607498857,0.005931258829552699,0.0,-53.34461556470124,90.0,53.34461556470124
6,Left Index,0.5731514641680385,0.5408754298232542,0.0,0.0004552602597327482,0.012479662906551892,0.0,-87.9107665181416,90.0,87.91076651814141
6,Right Index,0.5196854415190592,0.5068572704496288,0.0,0.007966577830603727,0.0022609234923212096,0.0,-15.843999919668208,90.0,15.843999919668205
6,Left Thumb,0.5705271909947949,0.5368914554484719,0.0,-0.0021690129135109038,0.00849568853176963,0.0,-75.67790715891923,-90.0,104.32209284108077
6,Right Thumb,0.5193859884785202,0.5045077152785351,0.0,0.0076671247900648165,-8.863167877248834e-05,0.0,0.6623075894104126,90.0,-0.6623075894104127
6,Left Hip,0.5471235463667036,0.5350910971212848,0.008530672292986055,0,0,0,0,0,0
6,Right Hip,0.5230851123675737,0.5341324758010297,0.0,0,0,0,0,0,0
6,Left Knee,0.5476254770789173,0.5957374522665387,0.0,0.0005019307122137162,0.06064635514525396,-0.008530672292986055,-81.97949255572784,176.63269290678556,89.52581066509138
6,Right Knee,0.5239613006060841,0.5922157714088166,0.0,0.0008761882385104336,0.05808329560778691,0.0,-89.13575701634886,90.0,89.13575701634863
6,Left Ankle,0.5407399485179281,0.6485178420611564,0.10968110955440921,-0.006885528560989229,0.05278038979461763,0.10968110955440921,-25.653639036291477,-3.5921836284134443,97.4326140042667
